PlotID,PINumber,Row,Column,Block,Treatment,DaysToFlower,MedianLeafAngle,LeafAngleSDV,PoorStand?,PaniclesPerPlot,PanicleGrainWeight,EstimatedPlotYield,FlagLeafLength,FlagLeafWidth,ExtantLeafNumber,PlantHeight,ThirdLeafLength,ThirdLeafWidth,TillersPerPlant,StemDiameterLower,StemDiameterUpper,RachisLength,RachisDiameterLower,RachisDiameterUpper,PrimaryBrancSufficientNitrogeno,BranchInternodeLength,ProteinPCT,OilPCT,FiberPCT,AshPCT,StarchPCT,KernelColor
7156,PI 597958,55,20,7,SufficientNitrogen,66.0,32.1,3.33,N,15.0,26.0,390.0,36.4,6.1,11.0,93.0,58.5,8.0,1.0,25.87,12.54,24.6,7.41,2.24,59.67,3.43,10.2,12.0,5.02,1.42,71.77,Yellow
7157,PI 656097,43,19,7,SufficientNitrogen,77.0,34.45,5.65,Y,2.0,,,41.8,8.0,13.0,95.0,59.0,9.0,0.0,30.59,16.87,19.1,11.3,4.02,133.5,1.05,,,,,,
7158,PI 533758,44,19,7,SufficientNitrogen,67.0,43.9,5.06,N,10.0,38.7,387.0,41.0,5.6,11.0,100.0,76.0,8.5,2.33,25.84,13.97,17.27,9.22,2.66,47.33,3.03,10.79,12.56,4.9,1.52,71.43,White
7159,PI 656002,45,19,7,SufficientNitrogen,67.0,43.6,5.83,N,10.0,68.5,685.0,28.2,4.5,12.0,77.0,70.0,7.0,0.0,19.33,8.65,20.73,6.09,3.44,59.67,2.07,10.56,11.52,4.36,1.54,71.78,White
7160,PI 564163,46,19,7,SufficientNitrogen,59.0,35.4,6.53,N,11.0,66.6,732.6,38.0,4.9,14.0,108.0,72.0,6.5,0.33,23.13,11.53,27.2,7.53,3.09,61.0,1.9,10.58,11.63,4.59,1.58,74.74,White
7161,PI 533965,47,19,7,SufficientNitrogen,69.0,49.1,3.53,N,46.0,36.0,1656.0,49.5,5.6,14.0,83.0,74.0,8.5,1.33,26.2,10.08,15.4,6.46,2.76,51.67,1.4,11.35,10.91,4.84,1.54,72.24,Orange
7162,PI 656040,48,19,7,SufficientNitrogen,71.0,44.7,2.75,N,14.0,50.8,711.2,39.0,3.9,14.0,92.0,76.0,6.0,0.33,30.21,11.1,22.9,9.05,3.59,75.33,1.43,11.62,12.97,5.05,1.68,73.22,Yellow
7163,PI 655974,49,19,7,SufficientNitrogen,64.0,45.3,1.97,N,12.0,69.5,834.0,37.5,6.0,13.0,170.0,59.0,7.5,0.0,17.63,9.06,19.87,5.58,3.84,48.67,1.5,10.59,10.86,4.7,1.42,74.23,White
7164,PI 576381,50,19,7,SufficientNitrogen,65.0,42.8,,Y,7.0,,,46.5,6.0,12.0,70.0,62.5,7.0,3.0,34.71,16.12,25.2,13.73,4.43,86.0,1.25,,,,,,
7165,PI 576428,51,19,7,SufficientNitrogen,69.0,50.6,5.59,N,5.0,34.6,173.0,43.0,8.5,12.0,90.0,61.0,10.5,0.0,33.4,14.3,9.2,8.83,4.85,51.33,1.8,10.38,14.64,4.05,1.78,64.63,Yellow
7166,PI 533799,52,19,7,SufficientNitrogen,65.0,51.3,3.82,N,8.0,50.2,401.6,40.0,6.6,13.0,65.0,69.5,7.0,0.33,22.98,10.48,18.13,6.86,1.98,63.0,1.77,10.54,14.32,4.67,1.67,71.06,White
7167,PI 656074,53,19,7,SufficientNitrogen,63.0,37.1,4.27,N,28.0,19.0,532.0,40.0,4.5,9.0,262.0,55.0,6.0,1.67,15.94,7.37,24.6,4.94,2.35,28.0,2.3,10.99,11.78,3.94,1.53,68.19,White
7168,PI 656013,54,19,7,SufficientNitrogen,63.0,30.9,4.37,Y,6.0,,,34.3,7.5,11.0,162.0,60.0,9.0,0.0,21.33,14.84,12.73,11.33,4.5,63.33,1.23,10.51,12.01,4.35,1.59,73.08,Mustard
7169,PI 533866,55,19,7,SufficientNitrogen,67.0,50.6,9.88,N,13.0,26.9,349.7,38.8,5.5,12.0,98.0,76.5,7.5,2.0,25.55,11.5,29.9,7.63,2.68,82.33,1.63,10.34,12.85,4.27,1.7,66.5,Yellow
7170,PI 576375,43,18,7,SufficientNitrogen,64.0,48.0,8.13,N,12.0,62.7,752.4,49.1,6.0,12.0,108.0,67.0,7.5,0.33,27.05,12.96,26.17,8.37,4.05,81.33,3.47,10.42,12.08,4.43,1.49,70.75,Yellow
7171,PI 656107,44,18,7,SufficientNitrogen,71.0,45.8,4.1,Y,11.0,,,38.5,6.2,13.0,140.0,77.0,10.0,1.67,27.98,13.14,20.87,10.31,3.3,46.33,1.33,,,,,,
7172,PI 565121,45,18,7,SufficientNitrogen,67.0,44.6,8.88,N,,90.2,,40.0,6.6,12.0,112.0,68.0,8.0,0.67,26.84,12.32,19.97,8.22,3.62,71.67,2.4,9.79,9.35,4.95,1.3,74.17,White
7173,PI 595743,46,18,7,SufficientNitrogen,73.0,37.3,3.67,N,18.0,10.2,183.6,41.8,3.8,15.0,82.0,74.0,7.0,0.0,25.5,7.49,27.67,4.51,1.77,58.33,2.3,10.2,13.16,3.81,1.63,62.81,Mustard
7174,PI 659696,47,18,7,SufficientNitrogen,63.0,42.4,8.19,N,19.0,53.7,1020.3,37.8,3.8,11.0,136.0,68.5,7.0,0.67,17.51,10.12,12.33,7.48,5.41,48.67,1.7,11.07,9.66,4.93,1.28,72.58,Orange
7175,PI 597967,48,18,7,SufficientNitrogen,63.0,50.9,14.35,N,10.0,54.7,547.0,40.0,5.5,12.0,89.0,72.5,8.5,0.0,27.57,14.16,12.4,7.59,3.7,58.67,1.5,10.32,11.88,4.83,1.45,72.43,White
7176,PI 655992,49,18,7,SufficientNitrogen,63.0,57.8,11.17,N,13.0,39.7,516.1,39.0,4.4,11.0,90.0,69.0,7.5,0.33,23.58,11.19,14.0,7.32,4.43,54.67,2.33,10.45,10.12,4.74,1.4,74.29,White 
7177,PI 533761,50,18,7,SufficientNitrogen,73.0,42.2,0.41,N,12.0,37.3,447.6,51.3,6.8,12.0,106.0,79.0,9.0,0.33,28.64,11.07,21.17,6.95,2.75,59.67,3.67,10.68,11.6,4.62,1.34,70.48,Red
7178,PI 548797,51,18,7,SufficientNitrogen,69.0,44.15,4.56,N,7.0,0.8,5.6,40.0,5.0,12.0,106.0,70.0,6.0,0.67,32.12,13.43,26.87,10.92,2.94,57.0,1.27,,,,,,
7179,PI 656082,52,18,7,SufficientNitrogen,75.0,42.9,5.87,N,11.0,8.1,89.1,60.0,6.1,14.0,82.0,79.0,7.5,0.33,28.89,10.15,31.83,8.13,1.41,40.0,3.67,11.0,15.98,4.72,1.92,64.52,Red
7180,PI 641874,53,18,7,SufficientNitrogen,63.0,45.1,15.35,N,16.0,34.9,558.4,37.0,4.3,11.0,72.0,87.5,6.5,0.33,27.86,13.63,13.4,11.29,4.38,54.33,1.17,11.01,15.86,4.51,1.74,67.84,Orange
7181,PI 533877,54,18,7,SufficientNitrogen,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
7182,PI 597966,55,18,7,SufficientNitrogen,60.0,38.4,7.14,N,16.0,49.4,790.4,41.0,5.5,10.0,83.0,58.5,7.0,3.0,22.97,13.31,9.17,11.73,8.52,61.67,2.03,10.23,11.07,4.47,1.39,68.13,Mustard
7183,PI 656017,43,17,7,SufficientNitrogen,86.0,28.9,4.28,N,15.0,20.7,310.5,,,18.0,135.0,47.0,5.5,0.67,29.77,10.83,11.85,6.04,1.52,78.0,1.05,10.74,13.6,4.78,1.7,69.16,Yellow
7184,PI 564165,44,17,7,SufficientNitrogen,72.0,29.2,2.24,N,8.0,39.8,318.4,36.8,5.3,12.0,92.0,50.5,7.0,0.33,29.06,11.42,16.83,7.09,3.16,46.67,1.43,10.07,12.95,5.01,1.44,70.69,Orange
7185,PI 656052,45,17,7,SufficientNitrogen,59.0,48.3,4.87,N,19.0,50.4,957.6,53.5,5.2,11.0,70.0,71.0,6.5,1.33,24.0,10.26,24.07,6.95,1.63,55.67,1.37,10.47,12.53,4.63,1.61,73.55,White
7186,PI 533814,46,17,7,SufficientNitrogen,72.0,39.6,3.97,N,7.0,,,24.4,4.2,16.0,66.0,65.0,7.0,0.0,28.14,13.64,13.83,8.27,3.77,133.33,1.1,,,,,,
7187,PI 533954,47,17,7,SufficientNitrogen,,42.3,7.84,N,18.0,10.9,196.2,38.5,5.0,12.0,100.0,57.0,7.5,0.0,18.76,10.13,14.67,8.3,4.56,61.67,1.13,10.48,14.76,1.61,1.75,53.29,Orange
7188,PI 533833,48,17,7,SufficientNitrogen,62.0,63.8,3.67,N,25.0,12.1,302.5,25.0,3.8,8.0,83.0,50.0,5.5,3.33,20.72,8.41,35.73,6.12,1.99,53.67,7.7,11.88,13.81,4.45,2.05,69.18,Brown
7189,PI 533989,49,17,7,SufficientNitrogen,68.0,45.0,4.12,N,18.0,31.2,561.6,36.5,5.2,11.0,89.0,65.0,7.0,2.67,26.37,10.15,22.33,6.77,2.01,56.33,1.27,10.38,10.66,4.37,1.41,70.83,White
7190,PI 576393,50,17,7,SufficientNitrogen,57.0,42.3,9.48,N,14.0,24.0,336.0,59.2,5.5,7.0,89.0,60.0,6.5,1.33,17.5,10.13,5.33,7.03,4.9,28.0,6.73,10.69,11.5,4.11,1.73,68.82,Red
7191,PI 152651,51,17,7,SufficientNitrogen,50.0,78.9,17.29,N,32.0,13.0,416.0,45.0,6.0,9.0,139.0,60.0,7.5,4.67,17.25,7.7,12.17,4.94,1.75,35.33,1.67,10.16,12.57,3.7,1.67,69.33,White
7192,PI 656039,52,17,7,SufficientNitrogen,68.0,41.1,6.47,N,10.0,55.8,558.0,36.6,8.8,14.0,132.0,70.5,10.0,1.67,23.57,12.44,34.0,9.28,1.94,61.0,2.43,9.98,10.81,5.27,1.4,74.34,White
7193,PI 533754,53,17,7,SufficientNitrogen,56.0,56.2,5.13,N,19.0,14.6,277.4,32.8,3.6,9.0,92.0,64.0,7.0,1.33,23.93,9.94,22.3,7.37,2.86,65.33,1.83,10.45,14.38,3.31,1.77,61.47,Yellow
7194,PI 656036,54,17,7,SufficientNitrogen,71.0,52.5,5.98,Y,17.0,61.3,1042.1,33.0,5.0,12.0,196.0,65.0,7.5,0.33,22.04,11.44,21.4,8.5,2.72,65.67,2.07,10.3,9.16,5.17,1.26,75.93,White
7195,PI 656116,55,17,7,SufficientNitrogen,50.0,50.1,12.85,N,31.0,8.7,269.7,35.0,2.6,7.0,87.0,68.0,6.0,2.67,18.47,5.47,23.0,5.32,1.88,74.0,2.27,9.87,10.89,4.4,1.43,69.41,White
7196,PI 533939,43,16,7,SufficientNitrogen,60.0,39.2,2.81,N,25.0,38.3,957.5,32.0,4.6,9.0,172.0,52.1,6.9,1.0,16.86,11.55,20.63,7.81,1.32,49.0,1.4,11.14,11.37,3.84,1.59,65.71,Orange
7197,PI 655978,44,16,7,SufficientNitrogen,65.0,37.7,,Y,6.0,,,39.4,3.5,12.0,87.0,80.1,7.1,1.0,24.14,12.74,27.8,8.26,3.91,57.0,2.1,,,,,,
7198,PI 533869,45,16,7,SufficientNitrogen,63.0,51.3,6.5,N,37.0,25.8,954.6,37.5,5.7,12.0,98.0,64.3,7.4,3.0,17.99,9.0,21.9,6.27,3.18,34.0,2.9,10.47,13.17,4.96,1.51,72.74,White
7199,PI 576359,46,16,7,SufficientNitrogen,67.0,,,Y,3.0,,,27.8,3.8,,,42.3,5.1,0.0,21.91,10.43,14.6,5.5,2.91,44.0,2.4,,,,,,
7200,PI 564163,47,16,7,SufficientNitrogen,56.0,30.0,2.31,N,,47.5,,36.5,4.5,11.0,112.0,67.8,5.9,0.33,19.34,9.8,28.1,6.61,2.44,58.67,3.17,10.5,11.85,4.49,1.53,74.31,White
7201,PI 564163,48,16,7,SufficientNitrogen,57.0,35.1,6.85,N,19.0,48.5,921.5,39.0,4.0,11.0,103.0,62.5,5.6,0.33,21.77,10.33,27.47,6.45,2.27,60.0,2.57,10.38,11.38,4.16,1.47,73.66,White
7202,PI 533757,49,16,7,SufficientNitrogen,66.0,40.5,5.46,N,16.0,48.8,780.8,28.6,5.1,10.0,79.0,69.1,9.2,0.67,23.24,10.25,18.17,7.15,2.91,59.33,1.7,10.04,11.39,4.81,1.37,71.29,White
7203,PI 564163,50,16,7,SufficientNitrogen,59.0,38.4,6.54,N,17.0,54.5,926.5,39.0,5.8,11.0,102.0,73.9,6.4,0.67,23.14,11.5,28.43,7.12,2.62,64.67,2.2,10.57,10.78,4.73,1.45,74.91,White
7204,PI 597957,51,16,7,SufficientNitrogen,63.0,47.1,4.7,N,14.0,23.9,334.6,39.0,6.0,12.0,69.0,63.3,7.3,0.0,25.37,12.29,22.5,5.69,2.99,76.33,1.77,10.33,14.66,4.52,1.68,71.04,Orange
7205,PI 576399,52,16,7,SufficientNitrogen,62.0,55.1,12.36,N,20.0,29.4,588.0,23.9,3.0,7.0,168.0,52.4,4.8,1.0,16.65,8.13,15.33,5.12,2.47,36.67,2.6,10.5,11.78,4.2,1.56,70.84,White 
7206,PI 656024,53,16,7,SufficientNitrogen,71.0,34.0,6.85,N,10.0,53.6,536.0,46.0,5.6,14.0,170.0,69.8,6.7,1.0,28.75,13.29,22.87,9.51,2.57,82.33,1.87,9.91,12.15,5.3,1.46,74.17,White
7207,PI 533967,54,16,7,SufficientNitrogen,67.0,57.9,8.67,N,14.0,27.0,378.0,37.0,7.0,15.0,73.0,55.4,6.4,2.33,25.06,9.46,15.9,5.66,3.02,54.33,1.47,11.11,14.51,4.66,1.69,70.16,White
7208,PI 598069,55,16,7,SufficientNitrogen,79.0,22.1,6.85,N,35.0,2.9,101.5,,,13.0,242.0,53.2,5.3,4.0,14.06,6.11,14.17,3.46,2.18,99.67,2.5,12.04,7.69,1.25,1.74,46.75,White
7209,PI 656069,43,15,7,SufficientNitrogen,77.0,36.5,9.95,N,9.0,39.5,355.5,32.3,5.1,11.0,73.0,65.2,8.6,0.0,27.99,9.79,17.43,8.23,4.17,75.67,1.97,9.71,13.72,5.29,1.67,70.41,White
7210,PI 595714,44,15,7,SufficientNitrogen,63.0,50.6,7.8,Y,10.0,,,44.0,6.0,10.0,75.0,63.0,7.6,0.33,23.27,12.37,18.97,10.56,3.63,63.33,2.23,,,,,,
7211,PI 564163,45,15,7,SufficientNitrogen,62.0,40.2,5.72,N,15.0,65.1,976.5,28.0,3.6,12.0,113.0,67.8,6.7,0.33,18.85,9.92,28.17,6.42,2.5,61.0,1.73,10.26,10.73,4.6,1.46,74.4,White
7212,PI 533911,46,15,7,SufficientNitrogen,62.0,69.4,3.7,Y,10.0,,,32.5,5.6,9.0,68.0,57.1,9.1,1.67,32.29,13.64,25.63,10.92,3.81,62.67,3.9,,,,,,
7213,PI 533985,47,15,7,SufficientNitrogen,64.0,63.2,11.92,N,21.0,51.9,1089.9,40.5,6.0,11.0,95.0,60.5,6.9,1.33,21.97,10.62,21.33,6.96,2.59,50.33,1.57,10.69,12.51,4.86,1.5,72.78,Orange
7214,PI 534133,48,15,7,SufficientNitrogen,69.0,30.9,4.65,N,11.0,24.6,270.6,50.2,5.4,15.0,82.0,74.6,7.4,0.67,30.5,12.96,14.93,8.48,4.95,94.0,2.07,10.44,12.83,4.55,1.64,70.63,Yellow
7215,PI 533760,49,15,7,SufficientNitrogen,62.0,37.8,4.91,N,16.0,27.4,438.4,31.0,4.8,14.0,72.0,54.9,6.2,0.67,21.03,11.25,12.9,8.32,4.0,46.67,1.43,10.82,15.45,4.43,2.11,69.89,White
7216,PI 597960,50,15,7,SufficientNitrogen,66.0,54.9,4.16,N,18.0,,,30.0,4.2,12.0,245.0,58.5,8.8,1.0,21.49,9.19,13.9,6.49,4.64,76.67,1.83,,,,,,
7217,PI 656049,51,15,7,SufficientNitrogen,67.0,49.2,9.51,N,16.0,34.6,553.6,25.0,4.5,12.0,170.0,56.2,7.4,0.67,19.73,9.59,21.8,6.81,3.56,46.33,1.43,10.54,11.11,4.91,1.35,73.77,
7218,PI 656059,52,15,7,SufficientNitrogen,64.0,49.6,4.89,N,15.0,51.9,778.5,45.7,4.8,12.0,110.0,71.7,8.1,0.33,20.93,10.78,24.93,8.07,2.8,69.33,2.67,10.18,9.64,4.74,1.42,73.55,White
7219,PI 533855,53,15,7,SufficientNitrogen,63.0,32.3,6.84,N,25.0,29.0,725.0,33.0,5.8,7.0,162.0,59.3,6.7,0.67,19.3,7.87,11.8,5.0,3.64,27.0,3.93,10.56,12.14,5.02,1.27,74.47,White
7220,PI 564163,54,15,7,SufficientNitrogen,56.0,37.4,2.39,N,20.0,,,41.0,4.8,12.0,102.0,78.7,7.2,0.67,22.82,12.24,31.43,7.84,2.77,57.33,2.67,,,,,,
7221,PI 655977,55,15,7,SufficientNitrogen,63.0,45.4,4.03,N,11.0,59.4,653.4,30.0,5.8,11.0,73.0,63.4,7.8,0.67,26.34,11.68,19.13,8.16,2.6,71.33,2.87,10.85,11.33,4.64,1.5,70.38,Orange
7222,PI 533986,43,14,7,SufficientNitrogen,60.0,39.3,7.84,N,18.0,63.9,1150.2,50.5,4.5,9.0,117.0,73.6,8.6,0.33,21.34,11.35,26.17,8.36,1.54,66.0,2.93,10.45,11.08,4.82,1.41,72.93,Mustard
7223,PI 533943,44,14,7,SufficientNitrogen,64.0,45.35,0.05,Y,3.0,,,36.0,3.6,12.0,75.0,51.3,8.8,0.0,37.49,18.38,22.95,15.07,3.81,158.0,1.45,,,,,,
7224,PI 597971,45,14,7,SufficientNitrogen,60.0,48.9,5.14,N,14.0,47.5,665.0,28.0,5.0,10.0,81.0,60.6,7.9,0.33,24.35,11.51,19.97,6.62,1.72,80.0,2.03,10.91,13.8,4.5,1.48,70.05,Red
7225,PI 561072,46,14,7,SufficientNitrogen,68.0,43.6,5.03,Y,5.0,,,50.0,8.0,12.0,91.0,77.4,9.3,0.33,30.28,13.17,23.77,10.51,3.41,57.33,2.33,,,,,,
7226,PI 576364,47,14,7,SufficientNitrogen,58.0,65.9,10.7,N,22.0,24.0,528.0,28.5,5.5,7.0,110.0,56.2,7.5,2.0,20.35,8.81,13.2,4.83,2.48,55.67,2.67,10.82,12.1,4.05,1.56,68.04,Brown
7227,PI 564163,48,14,7,SufficientNitrogen,63.0,33.0,5.63,N,15.0,55.7,835.5,26.5,4.5,11.0,120.0,65.5,7.2,0.0,18.66,8.96,29.43,6.16,1.92,57.33,1.13,10.48,10.44,4.64,1.5,75.01,White
7228,PI 533913,49,14,7,SufficientNitrogen,60.0,33.9,6.01,N,8.0,26.5,212.0,35.6,4.5,10.0,90.0,54.3,7.2,0.0,22.74,10.04,12.83,6.01,3.1,38.33,4.07,10.5,13.63,4.46,1.7,70.83,White
7229,PI 534127,50,14,7,SufficientNitrogen,64.0,52.8,7.27,N,20.0,11.4,228.0,35.0,3.9,10.0,170.0,58.2,4.9,0.33,14.82,7.61,18.13,4.25,1.48,42.33,3.0,12.0,11.28,1.8,1.58,47.33,Brown
7230,PI 656070,51,14,7,SufficientNitrogen,71.0,25.6,8.01,N,14.0,28.3,396.2,23.5,4.9,11.0,109.0,88.3,7.2,0.67,15.57,7.67,14.1,5.45,1.83,56.0,2.37,10.41,11.75,4.76,1.57,71.47,Yellow
7231,PI 533991,52,14,7,SufficientNitrogen,63.0,57.9,10.25,N,19.0,50.9,967.1,39.3,5.8,12.0,112.0,77.9,7.0,0.33,19.24,10.22,20.37,7.55,1.39,72.33,2.2,10.67,12.0,4.45,1.55,69.95,Yellow
7232,PI 533996,53,14,7,SufficientNitrogen,59.0,36.9,2.0,N,17.0,38.9,661.3,29.0,4.6,11.0,79.0,46.0,5.4,0.67,25.24,11.46,18.93,8.57,2.8,60.0,1.67,10.86,12.69,4.65,1.56,73.17,White
7233,PI 564163,54,14,7,SufficientNitrogen,61.0,28.1,6.43,N,12.0,63.2,758.4,34.5,4.5,10.0,113.0,64.6,7.0,0.0,22.7,11.01,27.8,7.27,2.5,61.0,1.97,10.07,11.01,4.01,1.48,72.12,White
7234,PI 576333,55,14,7,SufficientNitrogen,64.0,29.7,3.47,N,11.0,52.9,581.9,40.0,5.2,12.0,72.0,58.9,6.9,0.33,23.03,11.31,28.8,7.43,1.96,52.33,1.93,10.57,10.82,4.74,1.5,74.04,White
7235,PI 564163,43,13,7,SufficientNitrogen,63.0,46.2,7.79,N,9.0,72.5,652.5,38.0,5.2,13.0,98.0,71.2,7.0,0.0,22.26,10.32,29.73,6.58,2.56,58.33,2.0,9.79,10.36,4.58,1.48,74.25,White 
7236,PI 656058,44,13,7,SufficientNitrogen,64.0,51.5,6.87,N,12.0,70.9,850.8,40.5,5.5,9.0,78.0,71.7,7.1,0.33,17.9,8.68,23.3,5.94,2.37,59.67,2.37,10.03,10.21,4.38,1.46,71.99,White
7237,PI 564163,45,13,7,SufficientNitrogen,60.0,17.6,6.09,N,15.0,36.9,553.5,33.5,4.6,11.0,103.0,72.9,6.4,0.67,21.1,10.73,30.97,6.34,1.43,57.33,2.97,10.33,10.71,3.23,1.56,69.89,White
7238,PI 533878,46,13,7,SufficientNitrogen,66.0,62.4,6.85,N,,34.8,,45.5,6.0,12.0,119.0,,,,,,,,,,,11.54,14.16,3.78,1.77,63.07,
7239,PI 576380,47,13,7,SufficientNitrogen,69.0,34.55,2.5,N,8.0,78.8,630.4,38.5,6.5,15.0,121.0,60.3,8.5,0.33,29.32,13.02,13.77,6.95,4.49,63.33,1.4,10.4,13.12,4.47,1.47,68.4,White
7240,PI 576435,48,13,7,SufficientNitrogen,63.0,44.7,3.94,N,15.0,69.2,1038.0,54.0,8.6,11.0,90.0,68.9,8.1,0.67,20.48,12.98,16.87,8.17,3.07,50.33,3.0,10.88,10.91,4.03,1.48,67.81,White
7241,PI 613536,49,13,7,SufficientNitrogen,57.0,53.4,,Y,2.0,,,32.0,5.7,7.0,111.0,46.3,10.8,1.0,27.2,13.83,19.9,6.74,1.85,47.0,5.2,,,,,,
7242,PI 595702,50,13,7,SufficientNitrogen,59.0,44.5,7.5,N,28.0,29.7,831.6,30.3,4.8,8.0,110.0,63.2,8.2,0.67,21.96,9.23,17.43,5.36,2.96,50.67,2.93,10.36,12.46,4.46,1.47,69.9,Orange
7243,PI 656109,51,13,7,SufficientNitrogen,53.0,60.1,4.82,N,23.0,24.3,558.9,30.5,4.8,7.0,65.0,,,2.0,23.39,11.54,11.87,8.48,4.07,47.67,1.83,10.55,12.7,2.7,1.75,66.14,Brown
7244,PI 597973,52,13,7,SufficientNitrogen,63.0,56.5,6.97,N,13.0,26.2,340.6,49.0,4.6,12.0,106.0,,,0.33,25.22,11.62,23.6,7.2,2.07,88.67,2.8,11.7,11.77,1.76,1.64,55.5,White
7245,PI 656053,53,13,7,SufficientNitrogen,66.0,55.2,9.41,N,19.0,50.8,965.2,58.0,6.3,15.0,67.0,82.4,9.6,0.67,23.8,10.82,23.9,6.76,2.23,46.67,2.5,10.31,9.64,4.98,1.31,75.03,White
7246,PI 533948,54,13,7,SufficientNitrogen,60.0,36.6,4.71,N,18.0,44.4,799.2,28.0,2.8,11.0,76.0,63.9,7.0,0.67,20.09,10.92,20.57,5.43,2.98,53.33,2.63,10.42,11.58,3.52,1.49,65.1,White
7247,PI 656119,55,13,7,SufficientNitrogen,60.0,62.5,4.88,N,12.0,25.0,300.0,45.0,5.0,11.0,102.0,55.7,6.9,0.67,17.46,9.25,28.67,6.44,2.09,74.33,2.27,10.62,13.68,4.06,1.57,68.16,White
7248,PI 656083,43,12,7,SufficientNitrogen,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
7249,PI 533961,44,12,7,SufficientNitrogen,63.0,44.0,4.06,N,,65.3,,43.5,5.5,9.0,80.0,59.3,8.1,0.67,22.35,12.2,8.83,9.93,7.08,57.0,2.17,10.21,11.74,4.63,1.39,68.78,Mustard
7250,PI 564163,45,12,7,SufficientNitrogen,60.0,21.8,2.47,N,16.0,59.1,945.6,31.2,3.5,12.0,109.0,71.2,7.7,0.0,19.59,9.05,25.43,5.7,1.99,50.67,1.73,9.96,11.88,4.36,1.54,72.6,White 
7251,PI 534108,46,12,7,SufficientNitrogen,63.0,50.0,18.73,N,18.0,61.3,1103.4,43.5,5.5,13.0,103.0,56.1,7.3,2.33,23.28,12.35,12.63,7.57,3.73,52.0,2.43,11.07,11.2,3.16,1.43,60.3,Mustard
7252,PI 576345,47,12,7,SufficientNitrogen,65.0,45.5,4.56,N,14.0,53.7,751.8,25.0,4.5,14.0,128.0,57.3,7.4,0.67,23.02,11.37,13.67,8.69,3.48,46.33,1.63,10.77,12.86,4.43,1.62,67.64,White
7253,PI 642793,48,12,7,SufficientNitrogen,63.0,47.7,6.53,N,18.0,48.2,867.6,37.6,5.8,11.0,80.0,67.6,10.4,0.0,17.25,12.12,19.1,6.89,3.71,43.67,2.17,11.04,11.22,3.55,1.56,64.81,Orange
7254,PI 534123,49,12,7,SufficientNitrogen,57.0,60.2,9.36,N,21.0,18.9,396.9,50.1,4.8,12.0,120.0,72.4,5.6,0.33,17.78,6.53,17.43,3.91,1.91,47.67,3.9,13.15,11.38,1.99,1.62,51.41,Brown
7255,PI 534128,50,12,7,SufficientNitrogen,64.0,63.0,8.03,N,18.0,26.0,468.0,30.7,5.0,13.0,122.0,62.8,7.0,0.67,23.29,9.78,12.97,7.33,3.91,56.33,1.73,11.4,15.22,3.28,1.85,62.6,Brown
7256,PI 564163,51,12,7,SufficientNitrogen,60.0,29.5,5.38,N,19.0,54.7,1039.3,29.0,4.0,10.0,112.0,68.5,6.2,0.0,16.95,7.9,26.57,6.12,2.05,57.0,1.63,9.64,12.19,3.35,1.54,71.45,White 
7257,PI 576390,52,12,7,SufficientNitrogen,55.0,50.0,8.49,N,22.0,32.0,704.0,40.0,5.3,6.0,119.0,45.0,4.9,1.67,16.44,7.23,15.8,6.43,2.29,68.33,1.43,10.92,13.58,4.48,1.58,70.66,Yellow
7258,PI 533841,53,12,7,SufficientNitrogen,64.0,56.6,6.64,N,22.0,45.1,992.2,36.0,4.1,13.0,82.0,75.2,8.6,0.67,17.56,7.12,29.4,6.9,2.09,74.67,1.23,10.41,12.41,4.69,1.5,72.06,Orange
7259,PI 534148,54,12,7,SufficientNitrogen,64.0,51.5,3.52,N,16.0,31.6,505.6,47.0,5.0,13.0,113.0,65.0,6.8,1.0,26.5,13.67,26.7,8.27,3.39,61.33,2.47,10.58,17.78,2.75,2.05,59.09,Mustard
7260,PI 656034,55,12,7,SufficientNitrogen,64.0,47.7,6.39,N,12.0,63.2,758.4,43.0,6.5,14.0,123.0,82.3,9.7,0.0,24.72,10.33,22.7,7.25,2.95,56.67,1.73,10.17,9.56,4.66,1.3,72.75,White
7261,PI 534137,43,11,7,SufficientNitrogen,63.0,61.6,6.08,N,18.0,57.1,1027.8,22.5,3.5,10.0,111.0,64.8,7.6,2.0,20.53,8.8,16.4,6.55,3.11,38.33,2.97,10.62,11.76,4.34,1.62,71.24,White
7262,PI 576425,44,11,7,SufficientNitrogen,63.0,52.1,2.52,N,12.0,40.1,481.2,37.0,4.7,13.0,84.0,56.6,6.8,0.0,24.95,13.55,22.77,9.72,3.04,93.0,2.0,11.18,12.49,4.59,1.65,68.14,Brown
7263,PI 656108,45,11,7,SufficientNitrogen,56.0,42.4,9.26,N,15.0,21.3,319.5,31.0,4.6,12.0,106.0,50.1,6.3,0.0,15.39,9.78,10.57,7.43,3.53,87.67,1.0,10.18,14.76,3.92,1.62,66.81,Mustard
7264,PI 655993,46,11,7,SufficientNitrogen,63.0,45.2,3.79,N,17.0,26.1,443.7,39.7,4.5,11.0,82.0,75.5,6.7,0.33,24.58,9.57,21.95,6.04,2.17,40.5,3.0,10.63,11.75,4.06,1.48,67.21,Orange
